"customer_id","store_id","first_name","last_name","email","address_id","active","create_date","last_update"
364.00,1.00,"BENJAMIN","VARNEY","BENJAMIN.VARNEY@sakilacustomer.org",369.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
365.00,2.00,"BRUCE","SCHWARZ","BRUCE.SCHWARZ@sakilacustomer.org",370.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
366.00,1.00,"BRANDON","HUEY","BRANDON.HUEY@sakilacustomer.org",371.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
367.00,1.00,"ADAM","GOOCH","ADAM.GOOCH@sakilacustomer.org",372.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
368.00,1.00,"HARRY","ARCE","HARRY.ARCE@sakilacustomer.org",373.00,0.00,2/14/2006 22:04:37,2/15/2006 4:57:20
369.00,2.00,"FRED","WHEAT","FRED.WHEAT@sakilacustomer.org",374.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
370.00,2.00,"WAYNE","TRUONG","WAYNE.TRUONG@sakilacustomer.org",375.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
371.00,1.00,"BILLY","POULIN","BILLY.POULIN@sakilacustomer.org",376.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
372.00,2.00,"STEVE","MACKENZIE","STEVE.MACKENZIE@sakilacustomer.org",377.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
373.00,1.00,"LOUIS","LEONE","LOUIS.LEONE@sakilacustomer.org",378.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
374.00,2.00,"JEREMY","HURTADO","JEREMY.HURTADO@sakilacustomer.org",379.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
375.00,2.00,"AARON","SELBY","AARON.SELBY@sakilacustomer.org",380.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
376.00,1.00,"RANDY","GAITHER","RANDY.GAITHER@sakilacustomer.org",381.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
377.00,1.00,"HOWARD","FORTNER","HOWARD.FORTNER@sakilacustomer.org",382.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
378.00,1.00,"EUGENE","CULPEPPER","EUGENE.CULPEPPER@sakilacustomer.org",383.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
379.00,1.00,"CARLOS","COUGHLIN","CARLOS.COUGHLIN@sakilacustomer.org",384.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
380.00,1.00,"RUSSELL","BRINSON","RUSSELL.BRINSON@sakilacustomer.org",385.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
381.00,2.00,"BOBBY","BOUDREAU","BOBBY.BOUDREAU@sakilacustomer.org",386.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
382.00,2.00,"VICTOR","BARKLEY","VICTOR.BARKLEY@sakilacustomer.org",387.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
383.00,1.00,"MARTIN","BALES","MARTIN.BALES@sakilacustomer.org",388.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
384.00,2.00,"ERNEST","STEPP","ERNEST.STEPP@sakilacustomer.org",389.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
385.00,1.00,"PHILLIP","HOLM","PHILLIP.HOLM@sakilacustomer.org",390.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
386.00,1.00,"TODD","TAN","TODD.TAN@sakilacustomer.org",391.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
387.00,2.00,"JESSE","SCHILLING","JESSE.SCHILLING@sakilacustomer.org",392.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
388.00,2.00,"CRAIG","MORRELL","CRAIG.MORRELL@sakilacustomer.org",393.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
389.00,1.00,"ALAN","KAHN","ALAN.KAHN@sakilacustomer.org",394.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
390.00,1.00,"SHAWN","HEATON","SHAWN.HEATON@sakilacustomer.org",395.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
391.00,1.00,"CLARENCE","GAMEZ","CLARENCE.GAMEZ@sakilacustomer.org",396.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
392.00,2.00,"SEAN","DOUGLASS","SEAN.DOUGLASS@sakilacustomer.org",397.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
393.00,1.00,"PHILIP","CAUSEY","PHILIP.CAUSEY@sakilacustomer.org",398.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
394.00,2.00,"CHRIS","BROTHERS","CHRIS.BROTHERS@sakilacustomer.org",399.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
395.00,2.00,"JOHNNY","TURPIN","JOHNNY.TURPIN@sakilacustomer.org",400.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
396.00,1.00,"EARL","SHANKS","EARL.SHANKS@sakilacustomer.org",401.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
397.00,1.00,"JIMMY","SCHRADER","JIMMY.SCHRADER@sakilacustomer.org",402.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
398.00,1.00,"ANTONIO","MEEK","ANTONIO.MEEK@sakilacustomer.org",403.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
399.00,1.00,"DANNY","ISOM","DANNY.ISOM@sakilacustomer.org",404.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
400.00,2.00,"BRYAN","HARDISON","BRYAN.HARDISON@sakilacustomer.org",405.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
401.00,2.00,"TONY","CARRANZA","TONY.CARRANZA@sakilacustomer.org",406.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
402.00,1.00,"LUIS","YANEZ","LUIS.YANEZ@sakilacustomer.org",407.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
403.00,1.00,"MIKE","WAY","MIKE.WAY@sakilacustomer.org",408.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
404.00,2.00,"STANLEY","SCROGGINS","STANLEY.SCROGGINS@sakilacustomer.org",409.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
405.00,1.00,"LEONARD","SCHOFIELD","LEONARD.SCHOFIELD@sakilacustomer.org",410.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
406.00,1.00,"NATHAN","RUNYON","NATHAN.RUNYON@sakilacustomer.org",411.00,0.00,2/14/2006 22:04:37,2/15/2006 4:57:20
407.00,1.00,"DALE","RATCLIFF","DALE.RATCLIFF@sakilacustomer.org",412.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
408.00,1.00,"MANUEL","MURRELL","MANUEL.MURRELL@sakilacustomer.org",413.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
409.00,2.00,"RODNEY","MOELLER","RODNEY.MOELLER@sakilacustomer.org",414.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
410.00,2.00,"CURTIS","IRBY","CURTIS.IRBY@sakilacustomer.org",415.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
411.00,1.00,"NORMAN","CURRIER","NORMAN.CURRIER@sakilacustomer.org",416.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
412.00,2.00,"ALLEN","BUTTERFIELD","ALLEN.BUTTERFIELD@sakilacustomer.org",417.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
413.00,2.00,"MARVIN","YEE","MARVIN.YEE@sakilacustomer.org",418.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
414.00,1.00,"VINCENT","RALSTON","VINCENT.RALSTON@sakilacustomer.org",419.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
415.00,1.00,"GLENN","PULLEN","GLENN.PULLEN@sakilacustomer.org",420.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
416.00,2.00,"JEFFERY","PINSON","JEFFERY.PINSON@sakilacustomer.org",421.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
417.00,1.00,"TRAVIS","ESTEP","TRAVIS.ESTEP@sakilacustomer.org",422.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
418.00,2.00,"JEFF","EAST","JEFF.EAST@sakilacustomer.org",423.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
419.00,1.00,"CHAD","CARBONE","CHAD.CARBONE@sakilacustomer.org",424.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
420.00,1.00,"JACOB","LANCE","JACOB.LANCE@sakilacustomer.org",425.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
421.00,1.00,"LEE","HAWKS","LEE.HAWKS@sakilacustomer.org",426.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
422.00,1.00,"MELVIN","ELLINGTON","MELVIN.ELLINGTON@sakilacustomer.org",427.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
423.00,2.00,"ALFRED","CASILLAS","ALFRED.CASILLAS@sakilacustomer.org",428.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
424.00,2.00,"KYLE","SPURLOCK","KYLE.SPURLOCK@sakilacustomer.org",429.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
425.00,2.00,"FRANCIS","SIKES","FRANCIS.SIKES@sakilacustomer.org",430.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
426.00,1.00,"BRADLEY","MOTLEY","BRADLEY.MOTLEY@sakilacustomer.org",431.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
427.00,2.00,"JESUS","MCCARTNEY","JESUS.MCCARTNEY@sakilacustomer.org",432.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
428.00,2.00,"HERBERT","KRUGER","HERBERT.KRUGER@sakilacustomer.org",433.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
429.00,2.00,"FREDERICK","ISBELL","FREDERICK.ISBELL@sakilacustomer.org",434.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
430.00,1.00,"RAY","HOULE","RAY.HOULE@sakilacustomer.org",435.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
431.00,2.00,"JOEL","FRANCISCO","JOEL.FRANCISCO@sakilacustomer.org",436.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
432.00,1.00,"EDWIN","BURK","EDWIN.BURK@sakilacustomer.org",437.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
433.00,1.00,"DON","BONE","DON.BONE@sakilacustomer.org",438.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
434.00,1.00,"EDDIE","TOMLIN","EDDIE.TOMLIN@sakilacustomer.org",439.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
435.00,2.00,"RICKY","SHELBY","RICKY.SHELBY@sakilacustomer.org",440.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
436.00,1.00,"TROY","QUIGLEY","TROY.QUIGLEY@sakilacustomer.org",441.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
437.00,2.00,"RANDALL","NEUMANN","RANDALL.NEUMANN@sakilacustomer.org",442.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
438.00,1.00,"BARRY","LOVELACE","BARRY.LOVELACE@sakilacustomer.org",443.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
439.00,2.00,"ALEXANDER","FENNELL","ALEXANDER.FENNELL@sakilacustomer.org",444.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
440.00,1.00,"BERNARD","COLBY","BERNARD.COLBY@sakilacustomer.org",445.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
441.00,1.00,"MARIO","CHEATHAM","MARIO.CHEATHAM@sakilacustomer.org",446.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
442.00,1.00,"LEROY","BUSTAMANTE","LEROY.BUSTAMANTE@sakilacustomer.org",447.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
443.00,2.00,"FRANCISCO","SKIDMORE","FRANCISCO.SKIDMORE@sakilacustomer.org",448.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
444.00,2.00,"MARCUS","HIDALGO","MARCUS.HIDALGO@sakilacustomer.org",449.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
445.00,1.00,"MICHEAL","FORMAN","MICHEAL.FORMAN@sakilacustomer.org",450.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
446.00,2.00,"THEODORE","CULP","THEODORE.CULP@sakilacustomer.org",451.00,0.00,2/14/2006 22:04:37,2/15/2006 4:57:20
447.00,1.00,"CLIFFORD","BOWENS","CLIFFORD.BOWENS@sakilacustomer.org",452.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
448.00,1.00,"MIGUEL","BETANCOURT","MIGUEL.BETANCOURT@sakilacustomer.org",453.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
449.00,2.00,"OSCAR","AQUINO","OSCAR.AQUINO@sakilacustomer.org",454.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
450.00,1.00,"JAY","ROBB","JAY.ROBB@sakilacustomer.org",455.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
451.00,1.00,"JIM","REA","JIM.REA@sakilacustomer.org",456.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
452.00,1.00,"TOM","MILNER","TOM.MILNER@sakilacustomer.org",457.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
453.00,1.00,"CALVIN","MARTEL","CALVIN.MARTEL@sakilacustomer.org",458.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
454.00,2.00,"ALEX","GRESHAM","ALEX.GRESHAM@sakilacustomer.org",459.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
455.00,2.00,"JON","WILES","JON.WILES@sakilacustomer.org",460.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
456.00,2.00,"RONNIE","RICKETTS","RONNIE.RICKETTS@sakilacustomer.org",461.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
457.00,2.00,"BILL","GAVIN","BILL.GAVIN@sakilacustomer.org",462.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
458.00,1.00,"LLOYD","DOWD","LLOYD.DOWD@sakilacustomer.org",463.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
459.00,1.00,"TOMMY","COLLAZO","TOMMY.COLLAZO@sakilacustomer.org",464.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
460.00,1.00,"LEON","BOSTIC","LEON.BOSTIC@sakilacustomer.org",465.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
461.00,1.00,"DEREK","BLAKELY","DEREK.BLAKELY@sakilacustomer.org",466.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
462.00,2.00,"WARREN","SHERROD","WARREN.SHERROD@sakilacustomer.org",467.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
463.00,2.00,"DARRELL","POWER","DARRELL.POWER@sakilacustomer.org",468.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
464.00,1.00,"JEROME","KENYON","JEROME.KENYON@sakilacustomer.org",469.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
465.00,1.00,"FLOYD","GANDY","FLOYD.GANDY@sakilacustomer.org",470.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
466.00,1.00,"LEO","EBERT","LEO.EBERT@sakilacustomer.org",471.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
467.00,2.00,"ALVIN","DELOACH","ALVIN.DELOACH@sakilacustomer.org",472.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
468.00,1.00,"TIM","CARY","TIM.CARY@sakilacustomer.org",473.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
469.00,2.00,"WESLEY","BULL","WESLEY.BULL@sakilacustomer.org",474.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
470.00,1.00,"GORDON","ALLARD","GORDON.ALLARD@sakilacustomer.org",475.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
471.00,1.00,"DEAN","SAUER","DEAN.SAUER@sakilacustomer.org",476.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
472.00,1.00,"GREG","ROBINS","GREG.ROBINS@sakilacustomer.org",477.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
473.00,2.00,"JORGE","OLIVARES","JORGE.OLIVARES@sakilacustomer.org",478.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
474.00,2.00,"DUSTIN","GILLETTE","DUSTIN.GILLETTE@sakilacustomer.org",479.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
475.00,2.00,"PEDRO","CHESTNUT","PEDRO.CHESTNUT@sakilacustomer.org",480.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
476.00,1.00,"DERRICK","BOURQUE","DERRICK.BOURQUE@sakilacustomer.org",481.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
477.00,1.00,"DAN","PAINE","DAN.PAINE@sakilacustomer.org",482.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
478.00,1.00,"LEWIS","LYMAN","LEWIS.LYMAN@sakilacustomer.org",483.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
479.00,1.00,"ZACHARY","HITE","ZACHARY.HITE@sakilacustomer.org",484.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
480.00,1.00,"COREY","HAUSER","COREY.HAUSER@sakilacustomer.org",485.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
481.00,1.00,"HERMAN","DEVORE","HERMAN.DEVORE@sakilacustomer.org",486.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
482.00,1.00,"MAURICE","CRAWLEY","MAURICE.CRAWLEY@sakilacustomer.org",487.00,0.00,2/14/2006 22:04:37,2/15/2006 4:57:20
483.00,2.00,"VERNON","CHAPA","VERNON.CHAPA@sakilacustomer.org",488.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
484.00,1.00,"ROBERTO","VU","ROBERTO.VU@sakilacustomer.org",489.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
485.00,1.00,"CLYDE","TOBIAS","CLYDE.TOBIAS@sakilacustomer.org",490.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
486.00,1.00,"GLEN","TALBERT","GLEN.TALBERT@sakilacustomer.org",491.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
487.00,2.00,"HECTOR","POINDEXTER","HECTOR.POINDEXTER@sakilacustomer.org",492.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
488.00,2.00,"SHANE","MILLARD","SHANE.MILLARD@sakilacustomer.org",493.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
489.00,1.00,"RICARDO","MEADOR","RICARDO.MEADOR@sakilacustomer.org",494.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
490.00,1.00,"SAM","MCDUFFIE","SAM.MCDUFFIE@sakilacustomer.org",495.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
491.00,2.00,"RICK","MATTOX","RICK.MATTOX@sakilacustomer.org",496.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
492.00,2.00,"LESTER","KRAUS","LESTER.KRAUS@sakilacustomer.org",497.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
493.00,1.00,"BRENT","HARKINS","BRENT.HARKINS@sakilacustomer.org",498.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
494.00,2.00,"RAMON","CHOATE","RAMON.CHOATE@sakilacustomer.org",499.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
495.00,2.00,"CHARLIE","BESS","CHARLIE.BESS@sakilacustomer.org",500.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
496.00,2.00,"TYLER","WREN","TYLER.WREN@sakilacustomer.org",501.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
497.00,2.00,"GILBERT","SLEDGE","GILBERT.SLEDGE@sakilacustomer.org",502.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
498.00,1.00,"GENE","SANBORN","GENE.SANBORN@sakilacustomer.org",503.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
499.00,2.00,"MARC","OUTLAW","MARC.OUTLAW@sakilacustomer.org",504.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
500.00,1.00,"REGINALD","KINDER","REGINALD.KINDER@sakilacustomer.org",505.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
501.00,1.00,"RUBEN","GEARY","RUBEN.GEARY@sakilacustomer.org",506.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
502.00,1.00,"BRETT","CORNWELL","BRETT.CORNWELL@sakilacustomer.org",507.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
503.00,1.00,"ANGEL","BARCLAY","ANGEL.BARCLAY@sakilacustomer.org",508.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
504.00,1.00,"NATHANIEL","ADAM","NATHANIEL.ADAM@sakilacustomer.org",509.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
505.00,1.00,"RAFAEL","ABNEY","RAFAEL.ABNEY@sakilacustomer.org",510.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
506.00,2.00,"LESLIE","SEWARD","LESLIE.SEWARD@sakilacustomer.org",511.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
507.00,2.00,"EDGAR","RHOADS","EDGAR.RHOADS@sakilacustomer.org",512.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
508.00,2.00,"MILTON","HOWLAND","MILTON.HOWLAND@sakilacustomer.org",513.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
509.00,1.00,"RAUL","FORTIER","RAUL.FORTIER@sakilacustomer.org",514.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
510.00,2.00,"BEN","EASTER","BEN.EASTER@sakilacustomer.org",515.00,0.00,2/14/2006 22:04:37,2/15/2006 4:57:20
511.00,1.00,"CHESTER","BENNER","CHESTER.BENNER@sakilacustomer.org",516.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
512.00,1.00,"CECIL","VINES","CECIL.VINES@sakilacustomer.org",517.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
513.00,2.00,"DUANE","TUBBS","DUANE.TUBBS@sakilacustomer.org",519.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
514.00,2.00,"FRANKLIN","TROUTMAN","FRANKLIN.TROUTMAN@sakilacustomer.org",520.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
515.00,1.00,"ANDRE","RAPP","ANDRE.RAPP@sakilacustomer.org",521.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
516.00,2.00,"ELMER","NOE","ELMER.NOE@sakilacustomer.org",522.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
517.00,2.00,"BRAD","MCCURDY","BRAD.MCCURDY@sakilacustomer.org",523.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
518.00,1.00,"GABRIEL","HARDER","GABRIEL.HARDER@sakilacustomer.org",524.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
519.00,2.00,"RON","DELUCA","RON.DELUCA@sakilacustomer.org",525.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
520.00,2.00,"MITCHELL","WESTMORELAND","MITCHELL.WESTMORELAND@sakilacustomer.org",526.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
521.00,2.00,"ROLAND","SOUTH","ROLAND.SOUTH@sakilacustomer.org",527.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
522.00,2.00,"ARNOLD","HAVENS","ARNOLD.HAVENS@sakilacustomer.org",528.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
523.00,1.00,"HARVEY","GUAJARDO","HARVEY.GUAJARDO@sakilacustomer.org",529.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
524.00,1.00,"JARED","ELY","JARED.ELY@sakilacustomer.org",530.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
525.00,2.00,"ADRIAN","CLARY","ADRIAN.CLARY@sakilacustomer.org",531.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
526.00,2.00,"KARL","SEAL","KARL.SEAL@sakilacustomer.org",532.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
527.00,1.00,"CORY","MEEHAN","CORY.MEEHAN@sakilacustomer.org",533.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
528.00,1.00,"CLAUDE","HERZOG","CLAUDE.HERZOG@sakilacustomer.org",534.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
529.00,2.00,"ERIK","GUILLEN","ERIK.GUILLEN@sakilacustomer.org",535.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
530.00,2.00,"DARRYL","ASHCRAFT","DARRYL.ASHCRAFT@sakilacustomer.org",536.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
531.00,2.00,"JAMIE","WAUGH","JAMIE.WAUGH@sakilacustomer.org",537.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
532.00,2.00,"NEIL","RENNER","NEIL.RENNER@sakilacustomer.org",538.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
533.00,1.00,"JESSIE","MILAM","JESSIE.MILAM@sakilacustomer.org",539.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
534.00,1.00,"CHRISTIAN","JUNG","CHRISTIAN.JUNG@sakilacustomer.org",540.00,0.00,2/14/2006 22:04:37,2/15/2006 4:57:20
535.00,1.00,"JAVIER","ELROD","JAVIER.ELROD@sakilacustomer.org",541.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
536.00,2.00,"FERNANDO","CHURCHILL","FERNANDO.CHURCHILL@sakilacustomer.org",542.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
537.00,2.00,"CLINTON","BUFORD","CLINTON.BUFORD@sakilacustomer.org",543.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
538.00,2.00,"TED","BREAUX","TED.BREAUX@sakilacustomer.org",544.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
539.00,1.00,"MATHEW","BOLIN","MATHEW.BOLIN@sakilacustomer.org",545.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
540.00,1.00,"TYRONE","ASHER","TYRONE.ASHER@sakilacustomer.org",546.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
541.00,2.00,"DARREN","WINDHAM","DARREN.WINDHAM@sakilacustomer.org",547.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
542.00,2.00,"LONNIE","TIRADO","LONNIE.TIRADO@sakilacustomer.org",548.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
543.00,1.00,"LANCE","PEMBERTON","LANCE.PEMBERTON@sakilacustomer.org",549.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
544.00,2.00,"CODY","NOLEN","CODY.NOLEN@sakilacustomer.org",550.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
545.00,2.00,"JULIO","NOLAND","JULIO.NOLAND@sakilacustomer.org",551.00,1.00,2/14/2006 22:04:37,2/15/2006 4:57:20
